mode,comparison,left_stage,right_stage,left_edit_path,right_edit_path,edit_ssim,edit_psnr,edit_mse,edit_l2,arcface_edit_cosine_similarity
baseline_control,reconstruction_effect,clean_edit,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/vae_reconstruction_edit.png,0.8892146944999695,18.648265747324512,0.013651281595230103,0.11683869904800422,0.8325568437576294
baseline_control,neutral_geometry_resampling_on_original,clean_edit,neutral_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/neutral_geometry_on_original_edit.png,0.987743079662323,42.34127209670654,5.8327423175796866e-05,0.007637239237826511,0.9937304258346558
baseline_control,neutral_geometry_resampling_after_reconstruction,vae_reconstruction,neutral_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/neutral_geometry_on_reconstruction_edit.png,0.9991728663444519,55.53253735892045,2.797346496663522e-06,0.0016725269793529556,0.9998008012771606
geometry_only_original,reconstruction_effect,clean_edit,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_original/vae_reconstruction_edit.png,0.8892146944999695,18.648265747324512,0.013651281595230103,0.11683869904800422,0.8325568437576294
geometry_only_original,delta_increment_after_reconstruction,vae_reconstruction,learned_delta_only,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_original/learned_delta_only_edit.png,1.0,inf,0.0,0.0,1.0
geometry_only_original,geometry_on_original_effect,clean_edit,learned_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_original/learned_geometry_on_original_edit.png,0.9568922519683838,33.02070603032226,0.0004988033906556666,0.022333906748611326,0.9914478063583374
geometry_only_original,geometry_on_reconstruction_effect,vae_reconstruction,learned_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_original/learned_geometry_on_reconstruction_edit.png,0.9771807193756104,30.089640195615925,0.0009795711375772953,0.03129810118165789,0.9335811138153076
geometry_only_original,geometry_increment_after_delta,learned_delta_only,learned_combined,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_original/learned_combined_edit.png,0.9771807193756104,30.089640195615925,0.0009795711375772953,0.03129810118165789,0.9335811138153076
geometry_only_original,order_effect,learned_combined,geometry_then_vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_original/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_original/geometry_then_vae_reconstruction_edit.png,0.9257997870445251,20.39200582511967,0.009136911481618881,0.09558719308369129,0.877160906791687
geometry_only_reconstruction,reconstruction_effect,clean_edit,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_laplacian/geometry_only_reconstruction/vae_reconstruction_edit.png,0.8892146944999695,18.648265747324512,0.013651281595230103,0.11683869904800422,0.8325568437576294
