mode,comparison,left_stage,right_stage,left_edit_path,right_edit_path,edit_ssim,edit_psnr,edit_mse,edit_l2,arcface_edit_cosine_similarity
baseline_control,reconstruction_effect,clean_edit,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/vae_reconstruction_edit.png,0.8892146944999695,18.648265747324512,0.013651281595230103,0.11683869904800422,0.8325568437576294
baseline_control,neutral_geometry_resampling_on_original,clean_edit,neutral_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/neutral_geometry_on_original_edit.png,0.987743079662323,42.34127209670654,5.8327423175796866e-05,0.007637239237826511,0.9937304258346558
baseline_control,neutral_geometry_resampling_after_reconstruction,vae_reconstruction,neutral_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/neutral_geometry_on_reconstruction_edit.png,0.9991728663444519,55.53253735892045,2.797346496663522e-06,0.0016725269793529556,0.9998008012771606
geometry_only_original,reconstruction_effect,clean_edit,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/vae_reconstruction_edit.png,0.8892146944999695,18.648265747324512,0.013651281595230103,0.11683869904800422,0.8325568437576294
geometry_only_original,delta_increment_after_reconstruction,vae_reconstruction,learned_delta_only,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/learned_delta_only_edit.png,1.0,inf,0.0,0.0,1.0
geometry_only_original,geometry_on_original_effect,clean_edit,learned_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/learned_geometry_on_original_edit.png,0.9554848074913025,33.78717341764624,0.0004181023978162557,0.020447552367367974,0.9916953444480896
geometry_only_original,geometry_on_reconstruction_effect,vae_reconstruction,learned_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/learned_geometry_on_reconstruction_edit.png,0.9305369853973389,19.14518230408192,0.012175358831882477,0.11034200846405905,0.8403955698013306
geometry_only_original,geometry_increment_after_delta,learned_delta_only,learned_combined,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/learned_combined_edit.png,0.9305369853973389,19.14518230408192,0.012175358831882477,0.11034200846405905,0.8403955698013306
geometry_only_original,order_effect,learned_combined,geometry_then_vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/geometry_then_vae_reconstruction_edit.png,0.9668257832527161,36.16864608226609,0.00024162139743566513,0.015544175675656304,0.9915724992752075
geometry_only_reconstruction,reconstruction_effect,clean_edit,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_reconstruction/vae_reconstruction_edit.png,0.8892146944999695,18.648265747324512,0.013651281595230103,0.11683869904800422,0.8325568437576294
